C:\Users\Amaury\Desktop\training_2\IMG\center_2019_04_23_20_01_08_932.jpg,C:\Users\Amaury\Desktop\training_2\IMG\left_2019_04_23_20_01_08_932.jpg,C:\Users\Amaury\Desktop\training_2\IMG\right_2019_04_23_20_01_08_932.jpg,-0.009389671,0,0,12.84448
C:\Users\Amaury\Desktop\training_2\IMG\center_2019_04_23_20_01_09_020.jpg,C:\Users\Amaury\Desktop\training_2\IMG\left_2019_04_23_20_01_09_020.jpg,C:\Users\Amaury\Desktop\training_2\IMG\right_2019_04_23_20_01_09_020.jpg,-0.009389671,0,0,12.6544
C:\Users\Amaury\Desktop\training_2\IMG\center_2019_04_23_20_01_09_108.jpg,C:\Users\Amaury\Desktop\training_2\IMG\left_2019_04_23_20_01_09_108.jpg,C:\Users\Amaury\Desktop\training_2\IMG\right_2019_04_23_20_01_09_108.jpg,-0.01408451,0.1363208,0,12.1938
C:\Users\Amaury\Desktop\training_2\IMG\center_2019_04_23_20_01_09_198.jpg,C:\Users\Amaury\Desktop\training_2\IMG\left_2019_04_23_20_01_09_198.jpg,C:\Users\Amaury\Desktop\training_2\IMG\right_2019_04_23_20_01_09_198.jpg,-0.01408451,0.4014267,0,12.50995
C:\Users\Amaury\Desktop\training_2\IMG\center_2019_04_23_20_01_09_292.jpg,C:\Users\Amaury\Desktop\training_2\IMG\left_2019_04_23_20_01_09_292.jpg,C:\Users\Amaury\Desktop\training_2\IMG\right_2019_04_23_20_01_09_292.jpg,-0.01408451,0.1303168,0,12.79417
C:\Users\Amaury\Desktop\training_2\IMG\center_2019_04_23_20_01_09_383.jpg,C:\Users\Amaury\Desktop\training_2\IMG\left_2019_04_23_20_01_09_383.jpg,C:\Users\Amaury\Desktop\training_2\IMG\right_2019_04_23_20_01_09_383.jpg,-0.01408451,0,0,12.77408
C:\Users\Amaury\Desktop\training_2\IMG\center_2019_04_23_20_01_09_475.jpg,C:\Users\Amaury\Desktop\training_2\IMG\left_2019_04_23_20_01_09_475.jpg,C:\Users\Amaury\Desktop\training_2\IMG\right_2019_04_23_20_01_09_475.jpg,-0.01408451,0,0,12.37416
C:\Users\Amaury\Desktop\training_2\IMG\center_2019_04_23_20_01_09_558.jpg,C:\Users\Amaury\Desktop\training_2\IMG\left_2019_04_23_20_01_09_558.jpg,C:\Users\Amaury\Desktop\training_2\IMG\right_2019_04_23_20_01_09_558.jpg,-0.01408451,0,0,12.27586
C:\Users\Amaury\Desktop\training_2\IMG\center_2019_04_23_20_01_09_648.jpg,C:\Users\Amaury\Desktop\training_2\IMG\left_2019_04_23_20_01_09_648.jpg,C:\Users\Amaury\Desktop\training_2\IMG\right_2019_04_23_20_01_09_648.jpg,-0.01408451,0,0,12.44504
C:\Users\Amaury\Desktop\training_2\IMG\center_2019_04_23_20_01_09_748.jpg,C:\Users\Amaury\Desktop\training_2\IMG\left_2019_04_23_20_01_09_748.jpg,C:\Users\Amaury\Desktop\training_2\IMG\right_2019_04_23_20_01_09_748.jpg,-0.01408451,0,0,12.00175
C:\Users\Amaury\Desktop\training_2\IMG\center_2019_04_23_20_01_09_821.jpg,C:\Users\Amaury\Desktop\training_2\IMG\left_2019_04_23_20_01_09_821.jpg,C:\Users\Amaury\Desktop\training_2\IMG\right_2019_04_23_20_01_09_821.jpg,-0.01408451,0.2262288,0,12.1214
C:\Users\Amaury\Desktop\training_2\IMG\center_2019_04_23_20_01_09_913.jpg,C:\Users\Amaury\Desktop\training_2\IMG\left_2019_04_23_20_01_09_913.jpg,C:\Users\Amaury\Desktop\training_2\IMG\right_2019_04_23_20_01_09_913.jpg,-0.01408451,0.2207556,0,12.34786
C:\Users\Amaury\Desktop\training_2\IMG\center_2019_04_23_20_01_10_004.jpg,C:\Users\Amaury\Desktop\training_2\IMG\left_2019_04_23_20_01_10_004.jpg,C:\Users\Amaury\Desktop\training_2\IMG\right_2019_04_23_20_01_10_004.jpg,-0.01408451,0,0,12.52779
C:\Users\Amaury\Desktop\training_2\IMG\center_2019_04_23_20_01_10_095.jpg,C:\Users\Amaury\Desktop\training_2\IMG\left_2019_04_23_20_01_10_095.jpg,C:\Users\Amaury\Desktop\training_2\IMG\right_2019_04_23_20_01_10_095.jpg,0.004694836,0,0,12.37261
C:\Users\Amaury\Desktop\training_2\IMG\center_2019_04_23_20_01_10_185.jpg,C:\Users\Amaury\Desktop\training_2\IMG\left_2019_04_23_20_01_10_185.jpg,C:\Users\Amaury\Desktop\training_2\IMG\right_2019_04_23_20_01_10_185.jpg,0.01877934,0,0,11.93085
C:\Users\Amaury\Desktop\training_2\IMG\center_2019_04_23_20_01_10_282.jpg,C:\Users\Amaury\Desktop\training_2\IMG\left_2019_04_23_20_01_10_282.jpg,C:\Users\Amaury\Desktop\training_2\IMG\right_2019_04_23_20_01_10_282.jpg,0.01877934,0,0,11.88709
C:\Users\Amaury\Desktop\training_2\IMG\center_2019_04_23_20_01_10_374.jpg,C:\Users\Amaury\Desktop\training_2\IMG\left_2019_04_23_20_01_10_374.jpg,C:\Users\Amaury\Desktop\training_2\IMG\right_2019_04_23_20_01_10_374.jpg,0.02816901,0.1455496,0,11.99255
C:\Users\Amaury\Desktop\training_2\IMG\center_2019_04_23_20_01_10_467.jpg,C:\Users\Amaury\Desktop\training_2\IMG\left_2019_04_23_20_01_10_467.jpg,C:\Users\Amaury\Desktop\training_2\IMG\right_2019_04_23_20_01_10_467.jpg,0.03286385,0.4149494,0,12.09135
C:\Users\Amaury\Desktop\training_2\IMG\center_2019_04_23_20_01_10_552.jpg,C:\Users\Amaury\Desktop\training_2\IMG\left_2019_04_23_20_01_10_552.jpg,C:\Users\Amaury\Desktop\training_2\IMG\right_2019_04_23_20_01_10_552.jpg,0.03286385,0.4164828,0,12.33893
C:\Users\Amaury\Desktop\training_2\IMG\center_2019_04_23_20_01_10_641.jpg,C:\Users\Amaury\Desktop\training_2\IMG\left_2019_04_23_20_01_10_641.jpg,C:\Users\Amaury\Desktop\training_2\IMG\right_2019_04_23_20_01_10_641.jpg,0.04225352,0.147781,0,13.04168
C:\Users\Amaury\Desktop\training_2\IMG\center_2019_04_23_20_01_10_732.jpg,C:\Users\Amaury\Desktop\training_2\IMG\left_2019_04_23_20_01_10_732.jpg,C:\Users\Amaury\Desktop\training_2\IMG\right_2019_04_23_20_01_10_732.jpg,0.05164319,0,0,12.92889
C:\Users\Amaury\Desktop\training_2\IMG\center_2019_04_23_20_01_10_825.jpg,C:\Users\Amaury\Desktop\training_2\IMG\left_2019_04_23_20_01_10_825.jpg,C:\Users\Amaury\Desktop\training_2\IMG\right_2019_04_23_20_01_10_825.jpg,0.05164319,0,0,12.29649
C:\Users\Amaury\Desktop\training_2\IMG\center_2019_04_23_20_01_10_913.jpg,C:\Users\Amaury\Desktop\training_2\IMG\left_2019_04_23_20_01_10_913.jpg,C:\Users\Amaury\Desktop\training_2\IMG\right_2019_04_23_20_01_10_913.jpg,0.04694836,0,0,12.23735
C:\Users\Amaury\Desktop\training_2\IMG\center_2019_04_23_20_01_11_003.jpg,C:\Users\Amaury\Desktop\training_2\IMG\left_2019_04_23_20_01_11_003.jpg,C:\Users\Amaury\Desktop\training_2\IMG\right_2019_04_23_20_01_11_003.jpg,0.03286385,0.2710903,0,12.79883
C:\Users\Amaury\Desktop\training_2\IMG\center_2019_04_23_20_01_11_095.jpg,C:\Users\Amaury\Desktop\training_2\IMG\left_2019_04_23_20_01_11_095.jpg,C:\Users\Amaury\Desktop\training_2\IMG\right_2019_04_23_20_01_11_095.jpg,0.02816901,0.5446825,0,13.00141
C:\Users\Amaury\Desktop\training_2\IMG\center_2019_04_23_20_01_11_186.jpg,C:\Users\Amaury\Desktop\training_2\IMG\left_2019_04_23_20_01_11_186.jpg,C:\Users\Amaury\Desktop\training_2\IMG\right_2019_04_23_20_01_11_186.jpg,0.02816901,0.2731485,0,13.12975
C:\Users\Amaury\Desktop\training_2\IMG\center_2019_04_23_20_01_11_274.jpg,C:\Users\Amaury\Desktop\training_2\IMG\left_2019_04_23_20_01_11_274.jpg,C:\Users\Amaury\Desktop\training_2\IMG\right_2019_04_23_20_01_11_274.jpg,0.02816901,0.003750384,0,13.2158
C:\Users\Amaury\Desktop\training_2\IMG\center_2019_04_23_20_01_11_370.jpg,C:\Users\Amaury\Desktop\training_2\IMG\left_2019_04_23_20_01_11_370.jpg,C:\Users\Amaury\Desktop\training_2\IMG\right_2019_04_23_20_01_11_370.jpg,0.02816901,0,0,13.04968
C:\Users\Amaury\Desktop\training_2\IMG\center_2019_04_23_20_01_11_459.jpg,C:\Users\Amaury\Desktop\training_2\IMG\left_2019_04_23_20_01_11_459.jpg,C:\Users\Amaury\Desktop\training_2\IMG\right_2019_04_23_20_01_11_459.jpg,0.009389671,0,0,12.94524
C:\Users\Amaury\Desktop\training_2\IMG\center_2019_04_23_20_01_11_553.jpg,C:\Users\Amaury\Desktop\training_2\IMG\left_2019_04_23_20_01_11_553.jpg,C:\Users\Amaury\Desktop\training_2\IMG\right_2019_04_23_20_01_11_553.jpg,0,0.1388629,0,12.85506
C:\Users\Amaury\Desktop\training_2\IMG\center_2019_04_23_20_01_11_648.jpg,C:\Users\Amaury\Desktop\training_2\IMG\left_2019_04_23_20_01_11_648.jpg,C:\Users\Amaury\Desktop\training_2\IMG\right_2019_04_23_20_01_11_648.jpg,-0.004694836,0.1442901,0,12.92067
C:\Users\Amaury\Desktop\training_2\IMG\center_2019_04_23_20_01_11_735.jpg,C:\Users\Amaury\Desktop\training_2\IMG\left_2019_04_23_20_01_11_735.jpg,C:\Users\Amaury\Desktop\training_2\IMG\right_2019_04_23_20_01_11_735.jpg,-0.004694836,0,0,12.90834
C:\Users\Amaury\Desktop\training_2\IMG\center_2019_04_23_20_01_11_828.jpg,C:\Users\Amaury\Desktop\training_2\IMG\left_2019_04_23_20_01_11_828.jpg,C:\Users\Amaury\Desktop\training_2\IMG\right_2019_04_23_20_01_11_828.jpg,-0.004694836,0,0,12.75883
C:\Users\Amaury\Desktop\training_2\IMG\center_2019_04_23_20_01_11_917.jpg,C:\Users\Amaury\Desktop\training_2\IMG\left_2019_04_23_20_01_11_917.jpg,C:\Users\Amaury\Desktop\training_2\IMG\right_2019_04_23_20_01_11_917.jpg,-0.004694836,0,0,12.66502
C:\Users\Amaury\Desktop\training_2\IMG\center_2019_04_23_20_01_12_007.jpg,C:\Users\Amaury\Desktop\training_2\IMG\left_2019_04_23_20_01_12_007.jpg,C:\Users\Amaury\Desktop\training_2\IMG\right_2019_04_23_20_01_12_007.jpg,-0.004694836,0,0,12.52137
C:\Users\Amaury\Desktop\training_2\IMG\center_2019_04_23_20_01_12_095.jpg,C:\Users\Amaury\Desktop\training_2\IMG\left_2019_04_23_20_01_12_095.jpg,C:\Users\Amaury\Desktop\training_2\IMG\right_2019_04_23_20_01_12_095.jpg,-0.004694836,0.2642115,0,12.53117
C:\Users\Amaury\Desktop\training_2\IMG\center_2019_04_23_20_01_12_188.jpg,C:\Users\Amaury\Desktop\training_2\IMG\left_2019_04_23_20_01_12_188.jpg,C:\Users\Amaury\Desktop\training_2\IMG\right_2019_04_23_20_01_12_188.jpg,-0.004694836,0.2604278,0,12.73957
C:\Users\Amaury\Desktop\training_2\IMG\center_2019_04_23_20_01_12_269.jpg,C:\Users\Amaury\Desktop\training_2\IMG\left_2019_04_23_20_01_12_269.jpg,C:\Users\Amaury\Desktop\training_2\IMG\right_2019_04_23_20_01_12_269.jpg,-0.004694836,0,0,12.77141
C:\Users\Amaury\Desktop\training_2\IMG\center_2019_04_23_20_01_12_365.jpg,C:\Users\Amaury\Desktop\training_2\IMG\left_2019_04_23_20_01_12_365.jpg,C:\Users\Amaury\Desktop\training_2\IMG\right_2019_04_23_20_01_12_365.jpg,-0.004694836,0,0,12.78881
C:\Users\Amaury\Desktop\training_2\IMG\center_2019_04_23_20_01_12_463.jpg,C:\Users\Amaury\Desktop\training_2\IMG\left_2019_04_23_20_01_12_463.jpg,C:\Users\Amaury\Desktop\training_2\IMG\right_2019_04_23_20_01_12_463.jpg,-0.004694836,0,0,12.68421
C:\Users\Amaury\Desktop\training_2\IMG\center_2019_04_23_20_01_12_556.jpg,C:\Users\Amaury\Desktop\training_2\IMG\left_2019_04_23_20_01_12_556.jpg,C:\Users\Amaury\Desktop\training_2\IMG\right_2019_04_23_20_01_12_556.jpg,-0.004694836,0.1420842,0,12.33478
C:\Users\Amaury\Desktop\training_2\IMG\center_2019_04_23_20_01_12_650.jpg,C:\Users\Amaury\Desktop\training_2\IMG\left_2019_04_23_20_01_12_650.jpg,C:\Users\Amaury\Desktop\training_2\IMG\right_2019_04_23_20_01_12_650.jpg,-0.004694836,0.4196163,0,12.956
C:\Users\Amaury\Desktop\training_2\IMG\center_2019_04_23_20_01_12_740.jpg,C:\Users\Amaury\Desktop\training_2\IMG\left_2019_04_23_20_01_12_740.jpg,C:\Users\Amaury\Desktop\training_2\IMG\right_2019_04_23_20_01_12_740.jpg,-0.004694836,0.4355353,0,13.20443
C:\Users\Amaury\Desktop\training_2\IMG\center_2019_04_23_20_01_12_831.jpg,C:\Users\Amaury\Desktop\training_2\IMG\left_2019_04_23_20_01_12_831.jpg,C:\Users\Amaury\Desktop\training_2\IMG\right_2019_04_23_20_01_12_831.jpg,-0.004694836,0.163683,0,13.15277
C:\Users\Amaury\Desktop\training_2\IMG\center_2019_04_23_20_01_12_922.jpg,C:\Users\Amaury\Desktop\training_2\IMG\left_2019_04_23_20_01_12_922.jpg,C:\Users\Amaury\Desktop\training_2\IMG\right_2019_04_23_20_01_12_922.jpg,-0.004694836,0,0,13.61136
C:\Users\Amaury\Desktop\training_2\IMG\center_2019_04_23_20_01_13_008.jpg,C:\Users\Amaury\Desktop\training_2\IMG\left_2019_04_23_20_01_13_008.jpg,C:\Users\Amaury\Desktop\training_2\IMG\right_2019_04_23_20_01_13_008.jpg,-0.004694836,0,0,13.44684
C:\Users\Amaury\Desktop\training_2\IMG\center_2019_04_23_20_01_13_096.jpg,C:\Users\Amaury\Desktop\training_2\IMG\left_2019_04_23_20_01_13_096.jpg,C:\Users\Amaury\Desktop\training_2\IMG\right_2019_04_23_20_01_13_096.jpg,-0.004694836,0,0,13.34736
C:\Users\Amaury\Desktop\training_2\IMG\center_2019_04_23_20_01_13_186.jpg,C:\Users\Amaury\Desktop\training_2\IMG\left_2019_04_23_20_01_13_186.jpg,C:\Users\Amaury\Desktop\training_2\IMG\right_2019_04_23_20_01_13_186.jpg,-0.004694836,0.2662416,0,12.87177
C:\Users\Amaury\Desktop\training_2\IMG\center_2019_04_23_20_01_13_274.jpg,C:\Users\Amaury\Desktop\training_2\IMG\left_2019_04_23_20_01_13_274.jpg,C:\Users\Amaury\Desktop\training_2\IMG\right_2019_04_23_20_01_13_274.jpg,-0.004694836,0.2578636,0,13.16024
C:\Users\Amaury\Desktop\training_2\IMG\center_2019_04_23_20_01_13_364.jpg,C:\Users\Amaury\Desktop\training_2\IMG\left_2019_04_23_20_01_13_364.jpg,C:\Users\Amaury\Desktop\training_2\IMG\right_2019_04_23_20_01_13_364.jpg,-0.004694836,0,0,13.60362
C:\Users\Amaury\Desktop\training_2\IMG\center_2019_04_23_20_01_13_454.jpg,C:\Users\Amaury\Desktop\training_2\IMG\left_2019_04_23_20_01_13_454.jpg,C:\Users\Amaury\Desktop\training_2\IMG\right_2019_04_23_20_01_13_454.jpg,-0.004694836,0,0,13.50947
C:\Users\Amaury\Desktop\training_2\IMG\center_2019_04_23_20_01_13_548.jpg,C:\Users\Amaury\Desktop\training_2\IMG\left_2019_04_23_20_01_13_548.jpg,C:\Users\Amaury\Desktop\training_2\IMG\right_2019_04_23_20_01_13_548.jpg,-0.004694836,0,0,12.83697
C:\Users\Amaury\Desktop\training_2\IMG\center_2019_04_23_20_01_13_644.jpg,C:\Users\Amaury\Desktop\training_2\IMG\left_2019_04_23_20_01_13_644.jpg,C:\Users\Amaury\Desktop\training_2\IMG\right_2019_04_23_20_01_13_644.jpg,-0.009389671,0.1457809,0,13.29124
C:\Users\Amaury\Desktop\training_2\IMG\center_2019_04_23_20_01_13_736.jpg,C:\Users\Amaury\Desktop\training_2\IMG\left_2019_04_23_20_01_13_736.jpg,C:\Users\Amaury\Desktop\training_2\IMG\right_2019_04_23_20_01_13_736.jpg,-0.009389671,0.4203382,0,13.479
C:\Users\Amaury\Desktop\training_2\IMG\center_2019_04_23_20_01_13_828.jpg,C:\Users\Amaury\Desktop\training_2\IMG\left_2019_04_23_20_01_13_828.jpg,C:\Users\Amaury\Desktop\training_2\IMG\right_2019_04_23_20_01_13_828.jpg,-0.009389671,0.4261195,0,13.56503
C:\Users\Amaury\Desktop\training_2\IMG\center_2019_04_23_20_01_13_914.jpg,C:\Users\Amaury\Desktop\training_2\IMG\left_2019_04_23_20_01_13_914.jpg,C:\Users\Amaury\Desktop\training_2\IMG\right_2019_04_23_20_01_13_914.jpg,-0.009389671,0.1691383,0,13.71919
C:\Users\Amaury\Desktop\training_2\IMG\center_2019_04_23_20_01_14_001.jpg,C:\Users\Amaury\Desktop\training_2\IMG\left_2019_04_23_20_01_14_001.jpg,C:\Users\Amaury\Desktop\training_2\IMG\right_2019_04_23_20_01_14_001.jpg,-0.009389671,0,0,13.95354
C:\Users\Amaury\Desktop\training_2\IMG\center_2019_04_23_20_01_14_089.jpg,C:\Users\Amaury\Desktop\training_2\IMG\left_2019_04_23_20_01_14_089.jpg,C:\Users\Amaury\Desktop\training_2\IMG\right_2019_04_23_20_01_14_089.jpg,-0.009389671,0,0,13.85168
C:\Users\Amaury\Desktop\training_2\IMG\center_2019_04_23_20_01_14_178.jpg,C:\Users\Amaury\Desktop\training_2\IMG\left_2019_04_23_20_01_14_178.jpg,C:\Users\Amaury\Desktop\training_2\IMG\right_2019_04_23_20_01_14_178.jpg,-0.009389671,0.1375411,0,13.68464
C:\Users\Amaury\Desktop\training_2\IMG\center_2019_04_23_20_01_14_269.jpg,C:\Users\Amaury\Desktop\training_2\IMG\left_2019_04_23_20_01_14_269.jpg,C:\Users\Amaury\Desktop\training_2\IMG\right_2019_04_23_20_01_14_269.jpg,-0.009389671,0.3969347,0,13.68749
C:\Users\Amaury\Desktop\training_2\IMG\center_2019_04_23_20_01_14_349.jpg,C:\Users\Amaury\Desktop\training_2\IMG\left_2019_04_23_20_01_14_349.jpg,C:\Users\Amaury\Desktop\training_2\IMG\right_2019_04_23_20_01_14_349.jpg,-0.009389671,0.3939011,0,14.00721
C:\Users\Amaury\Desktop\training_2\IMG\center_2019_04_23_20_01_14_436.jpg,C:\Users\Amaury\Desktop\training_2\IMG\left_2019_04_23_20_01_14_436.jpg,C:\Users\Amaury\Desktop\training_2\IMG\right_2019_04_23_20_01_14_436.jpg,-0.009389671,0.1337284,0,13.9944
C:\Users\Amaury\Desktop\training_2\IMG\center_2019_04_23_20_01_14_532.jpg,C:\Users\Amaury\Desktop\training_2\IMG\left_2019_04_23_20_01_14_532.jpg,C:\Users\Amaury\Desktop\training_2\IMG\right_2019_04_23_20_01_14_532.jpg,-0.009389671,0,0,14.43288
C:\Users\Amaury\Desktop\training_2\IMG\center_2019_04_23_20_01_14_619.jpg,C:\Users\Amaury\Desktop\training_2\IMG\left_2019_04_23_20_01_14_619.jpg,C:\Users\Amaury\Desktop\training_2\IMG\right_2019_04_23_20_01_14_619.jpg,-0.009389671,0,0,14.31947
C:\Users\Amaury\Desktop\training_2\IMG\center_2019_04_23_20_01_14_712.jpg,C:\Users\Amaury\Desktop\training_2\IMG\left_2019_04_23_20_01_14_712.jpg,C:\Users\Amaury\Desktop\training_2\IMG\right_2019_04_23_20_01_14_712.jpg,-0.009389671,0.2787455,0,13.81066
C:\Users\Amaury\Desktop\training_2\IMG\center_2019_04_23_20_01_14_803.jpg,C:\Users\Amaury\Desktop\training_2\IMG\left_2019_04_23_20_01_14_803.jpg,C:\Users\Amaury\Desktop\training_2\IMG\right_2019_04_23_20_01_14_803.jpg,-0.009389671,0.5512908,0,14.20132
C:\Users\Amaury\Desktop\training_2\IMG\center_2019_04_23_20_01_14_890.jpg,C:\Users\Amaury\Desktop\training_2\IMG\left_2019_04_23_20_01_14_890.jpg,C:\Users\Amaury\Desktop\training_2\IMG\right_2019_04_23_20_01_14_890.jpg,-0.009389671,0.2802559,0,14.92824
C:\Users\Amaury\Desktop\training_2\IMG\center_2019_04_23_20_01_14_978.jpg,C:\Users\Amaury\Desktop\training_2\IMG\left_2019_04_23_20_01_14_978.jpg,C:\Users\Amaury\Desktop\training_2\IMG\right_2019_04_23_20_01_14_978.jpg,-0.01408451,0.01440513,0,15.02037
C:\Users\Amaury\Desktop\training_2\IMG\center_2019_04_23_20_01_15_064.jpg,C:\Users\Amaury\Desktop\training_2\IMG\left_2019_04_23_20_01_15_064.jpg,C:\Users\Amaury\Desktop\training_2\IMG\right_2019_04_23_20_01_15_064.jpg,-0.02816901,0,0,14.38737
C:\Users\Amaury\Desktop\training_2\IMG\center_2019_04_23_20_01_15_149.jpg,C:\Users\Amaury\Desktop\training_2\IMG\left_2019_04_23_20_01_15_149.jpg,C:\Users\Amaury\Desktop\training_2\IMG\right_2019_04_23_20_01_15_149.jpg,-0.02816901,0,0,14.27595
C:\Users\Amaury\Desktop\training_2\IMG\center_2019_04_23_20_01_15_235.jpg,C:\Users\Amaury\Desktop\training_2\IMG\left_2019_04_23_20_01_15_235.jpg,C:\Users\Amaury\Desktop\training_2\IMG\right_2019_04_23_20_01_15_235.jpg,-0.02816901,0,0,14.16293
C:\Users\Amaury\Desktop\training_2\IMG\center_2019_04_23_20_01_15_321.jpg,C:\Users\Amaury\Desktop\training_2\IMG\left_2019_04_23_20_01_15_321.jpg,C:\Users\Amaury\Desktop\training_2\IMG\right_2019_04_23_20_01_15_321.jpg,-0.02816901,0.2592204,0,14.62062
C:\Users\Amaury\Desktop\training_2\IMG\center_2019_04_23_20_01_15_402.jpg,C:\Users\Amaury\Desktop\training_2\IMG\left_2019_04_23_20_01_15_402.jpg,C:\Users\Amaury\Desktop\training_2\IMG\right_2019_04_23_20_01_15_402.jpg,-0.03755869,0.5200536,0,14.83972
C:\Users\Amaury\Desktop\training_2\IMG\center_2019_04_23_20_01_15_487.jpg,C:\Users\Amaury\Desktop\training_2\IMG\left_2019_04_23_20_01_15_487.jpg,C:\Users\Amaury\Desktop\training_2\IMG\right_2019_04_23_20_01_15_487.jpg,-0.04225352,0.2642654,0,14.88623
C:\Users\Amaury\Desktop\training_2\IMG\center_2019_04_23_20_01_15_584.jpg,C:\Users\Amaury\Desktop\training_2\IMG\left_2019_04_23_20_01_15_584.jpg,C:\Users\Amaury\Desktop\training_2\IMG\right_2019_04_23_20_01_15_584.jpg,-0.04225352,0,0,14.94291
C:\Users\Amaury\Desktop\training_2\IMG\center_2019_04_23_20_01_15_671.jpg,C:\Users\Amaury\Desktop\training_2\IMG\left_2019_04_23_20_01_15_671.jpg,C:\Users\Amaury\Desktop\training_2\IMG\right_2019_04_23_20_01_15_671.jpg,-0.04225352,0,0,14.8267
C:\Users\Amaury\Desktop\training_2\IMG\center_2019_04_23_20_01_15_756.jpg,C:\Users\Amaury\Desktop\training_2\IMG\left_2019_04_23_20_01_15_756.jpg,C:\Users\Amaury\Desktop\training_2\IMG\right_2019_04_23_20_01_15_756.jpg,-0.04225352,0,0,14.70848
C:\Users\Amaury\Desktop\training_2\IMG\center_2019_04_23_20_01_15_848.jpg,C:\Users\Amaury\Desktop\training_2\IMG\left_2019_04_23_20_01_15_848.jpg,C:\Users\Amaury\Desktop\training_2\IMG\right_2019_04_23_20_01_15_848.jpg,-0.03286385,0,0,14.51696
C:\Users\Amaury\Desktop\training_2\IMG\center_2019_04_23_20_01_15_932.jpg,C:\Users\Amaury\Desktop\training_2\IMG\left_2019_04_23_20_01_15_932.jpg,C:\Users\Amaury\Desktop\training_2\IMG\right_2019_04_23_20_01_15_932.jpg,-0.01408451,0,0,14.42162
C:\Users\Amaury\Desktop\training_2\IMG\center_2019_04_23_20_01_16_017.jpg,C:\Users\Amaury\Desktop\training_2\IMG\left_2019_04_23_20_01_16_017.jpg,C:\Users\Amaury\Desktop\training_2\IMG\right_2019_04_23_20_01_16_017.jpg,-0.004694836,0,0,14.31301
C:\Users\Amaury\Desktop\training_2\IMG\center_2019_04_23_20_01_16_104.jpg,C:\Users\Amaury\Desktop\training_2\IMG\left_2019_04_23_20_01_16_104.jpg,C:\Users\Amaury\Desktop\training_2\IMG\right_2019_04_23_20_01_16_104.jpg,-0.004694836,0,0,14.19668
C:\Users\Amaury\Desktop\training_2\IMG\center_2019_04_23_20_01_16_187.jpg,C:\Users\Amaury\Desktop\training_2\IMG\left_2019_04_23_20_01_16_187.jpg,C:\Users\Amaury\Desktop\training_2\IMG\right_2019_04_23_20_01_16_187.jpg,-0.004694836,0,0,14.08371
C:\Users\Amaury\Desktop\training_2\IMG\center_2019_04_23_20_01_16_274.jpg,C:\Users\Amaury\Desktop\training_2\IMG\left_2019_04_23_20_01_16_274.jpg,C:\Users\Amaury\Desktop\training_2\IMG\right_2019_04_23_20_01_16_274.jpg,-0.004694836,0.1327923,0,14.0121
C:\Users\Amaury\Desktop\training_2\IMG\center_2019_04_23_20_01_16_361.jpg,C:\Users\Amaury\Desktop\training_2\IMG\left_2019_04_23_20_01_16_361.jpg,C:\Users\Amaury\Desktop\training_2\IMG\right_2019_04_23_20_01_16_361.jpg,-0.004694836,0.1239586,0,13.98543
C:\Users\Amaury\Desktop\training_2\IMG\center_2019_04_23_20_01_16_447.jpg,C:\Users\Amaury\Desktop\training_2\IMG\left_2019_04_23_20_01_16_447.jpg,C:\Users\Amaury\Desktop\training_2\IMG\right_2019_04_23_20_01_16_447.jpg,-0.004694836,0,0,13.90556
C:\Users\Amaury\Desktop\training_2\IMG\center_2019_04_23_20_01_16_534.jpg,C:\Users\Amaury\Desktop\training_2\IMG\left_2019_04_23_20_01_16_534.jpg,C:\Users\Amaury\Desktop\training_2\IMG\right_2019_04_23_20_01_16_534.jpg,-0.02347418,0,0,13.86589
C:\Users\Amaury\Desktop\training_2\IMG\center_2019_04_23_20_01_16_620.jpg,C:\Users\Amaury\Desktop\training_2\IMG\left_2019_04_23_20_01_16_620.jpg,C:\Users\Amaury\Desktop\training_2\IMG\right_2019_04_23_20_01_16_620.jpg,-0.02347418,0,0,13.74234
C:\Users\Amaury\Desktop\training_2\IMG\center_2019_04_23_20_01_16_712.jpg,C:\Users\Amaury\Desktop\training_2\IMG\left_2019_04_23_20_01_16_712.jpg,C:\Users\Amaury\Desktop\training_2\IMG\right_2019_04_23_20_01_16_712.jpg,-0.02347418,0,0,13.61495
C:\Users\Amaury\Desktop\training_2\IMG\center_2019_04_23_20_01_16_800.jpg,C:\Users\Amaury\Desktop\training_2\IMG\left_2019_04_23_20_01_16_800.jpg,C:\Users\Amaury\Desktop\training_2\IMG\right_2019_04_23_20_01_16_800.jpg,-0.03755869,0,0,13.52173
C:\Users\Amaury\Desktop\training_2\IMG\center_2019_04_23_20_01_16_892.jpg,C:\Users\Amaury\Desktop\training_2\IMG\left_2019_04_23_20_01_16_892.jpg,C:\Users\Amaury\Desktop\training_2\IMG\right_2019_04_23_20_01_16_892.jpg,-0.05633803,0,0,13.30199
C:\Users\Amaury\Desktop\training_2\IMG\center_2019_04_23_20_01_16_978.jpg,C:\Users\Amaury\Desktop\training_2\IMG\left_2019_04_23_20_01_16_978.jpg,C:\Users\Amaury\Desktop\training_2\IMG\right_2019_04_23_20_01_16_978.jpg,-0.07511737,0.2613725,0,13.33666
